idstud,bsmmat01,bsssci01,bsbg01,bsbg03,bsdage,bsbgher,bsbgsbs,bsbgslm,bsbgsvm,bsbgscm,bsbgeml,bsdgedup,bsdmwkhw,bcbg01,bcbg03a,bcbg05a,schsc14q02,schsc22q01,schsc22q09,schsc22q11,schsc24q01,schscmatedu,schsmratio,escs,pv1math,pv1read,pv1scie,r9schooltype,a9q7,bQ1
4610213,609.16281,549.48252,2,2,14.583333333333334,12.51743,11.04872,7.03246,7.57539,10.07332,6.97717,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.68,491.7511,548.5122,552.4431,1,4,2
4610217,578.96304,588.16398,1,1,14.666666666666666,10.92551,9.62932,10.35777,8.55351,12.54869,10.15325,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,1.21,598.1539,586.2842,642.2417,1,4,2
4610104,612.1014,609.39348,1,1,14.333333333333334,14.01827,10.19817,10.35777,10.35139,11.37095,12.42205,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,1.66,581.0173,638.7087,621.727,1,5,2
4610224,517.81387,508.1418,1,1,15.333333333333334,11.64917,10.19817,8.93041,9.81093,9.84519,9.15641,1,1,765,1,2,2,1,2,1,1,-0.7452,253.667,1.08,520.1823,607.0157,546.5684,1,4,2
4610212,627.59292,565.51024,1,1,15.083333333333334,12.51743,10.19817,8.93041,9.81093,10.30668,8.27843,2,1,765,1,2,2,1,2,1,1,-0.7452,253.667,0.08,507.2519,548.2368,571.3726,1,4,2
4610117,566.9899,546.95397,1,1,15.083333333333334,11.64917,11.04872,10.80246,6.33324,10.07332,5.01998,1,3,765,1,2,2,1,2,1,1,-0.7452,253.667,0.65,485.9869,576.7525,520.0858,1,5,2
4610205,540.04704,551.86105,1,2,14.5,11.17406,11.04872,8.60159,7.57539,9.16491,5.86845,NA,3,765,1,2,2,1,2,1,1,-0.7452,253.667,-0.24,524.5443,602.091,561.022,1,4,2
4610112,414.55223,500.01452,1,1,14.583333333333334,12.51743,11.04872,6.36452,7.88323,8.43911,7.42878,2,1,765,1,2,2,1,2,1,1,-0.7452,253.667,0.69,409.8847,494.2237,452.0142,1,5,2
4610113,529.60957,612.79864,2,1,14.916666666666666,11.64917,10.19817,8.93041,8.55351,9.84519,6.47491,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.61,538.4873,514.8305,539.3883,1,5,2
4610221,614.03261,637.76543,1,1,14.583333333333334,10.92551,8.48873,8.60159,7.88323,7.89169,7.85736,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.14,553.2092,572.781,530.0634,1,4,2
4610228,562.28693,595.78269,1,1,13.833333333333334,11.64917,11.04872,9.26151,7.57539,10.30668,7.85736,1,3,765,1,2,2,1,2,1,1,-0.7452,253.667,0.67,596.7518,611.2256,577.9,1,4,2
4610108,491.8737,475.64031,1,1,15,12.51743,11.04872,7.91186,6.33324,7.58514,6.47491,1,1,765,1,2,2,1,2,1,1,-0.7452,253.667,0.53,442.6001,445.6914,442.4095,1,5,2
4610128,542.9567,620.64299,1,2,13.916666666666666,12.51743,8.81989,7.03246,5.49149,6.39359,5.86845,1,1,765,1,2,2,1,2,1,1,-0.7452,253.667,0.37,583.5099,625.5232,626.3894,1,5,2
4610215,435.64751,546.2154,1,1,15,12.51743,11.04872,8.60159,7.57539,8.17383,10.15325,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.69,521.9738,624.7289,603.0772,1,4,2
4610111,613.5821,643.16754,1,1,14.666666666666666,12.51743,8.81989,8.93041,6.97345,9.39344,7.85736,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.52,542.7715,661.0288,559.6233,1,5,2
4610123,597.55583,576.17328,1,1,15.25,14.01827,11.04872,9.965,7.57539,10.54867,9.15641,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,-0.12,529.1401,512.7311,471.5964,1,5,2
4610115,575.10354,600.23575,2,1,14.75,11.64917,13.03951,10.80246,11.01771,10.54867,9.6346,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,-0.01,560.1418,526.2983,563.9127,1,5,2
4610209,535.96966,613.63629,1,1,14.833333333333334,10.92551,9.62932,8.60159,7.2741,8.17383,7.85736,2,2,765,1,2,2,1,2,1,1,-0.7452,253.667,-0.07,476.1723,570.7158,525.6807,1,4,2
4610219,465.02593,481.15863,1,1,14.5,11.64917,13.03951,8.26761,6.97345,7.89169,9.15641,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.67,535.4494,539.3405,544.2372,1,4,2
4610220,568.6983,550.35967,1,1,14.916666666666666,11.64917,10.19817,8.60159,8.20673,9.16491,8.70884,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.38,591.4551,555.3856,599.627,1,4,2
4610122,548.98114,555.12828,2,1,14.583333333333334,12.51743,11.04872,9.965,11.01771,9.61942,9.6346,1,1,765,1,2,2,1,2,1,1,-0.7452,253.667,0.72,458.4904,461.02,481.947,1,5,2
4610227,675.44871,563.86997,1,1,14.666666666666666,11.64917,8.48873,9.60333,8.55351,11.70269,8.27843,1,3,765,1,2,2,1,2,1,1,-0.7452,253.667,0.41,540.902,553.5587,541.7195,1,4,2
4610120,560.1517,549.80233,1,1,15.083333333333334,11.64917,11.04872,8.26761,8.92971,8.15369,6.47491,1,3,765,1,2,2,1,2,1,1,-0.7452,253.667,0,527.5822,506.1384,504.5132,1,5,2
4610216,634.45291,582.31255,1,1,15,12.21628,10.19817,11.33851,8.55351,11.37095,9.6346,NA,1,765,1,2,2,1,2,1,1,-0.7452,253.667,0.69,592.935,632.4337,660.705,1,4,2
4610105,657.73873,718.4449,1,1,14.916666666666666,12.51743,7.91394,8.60159,7.2741,9.84519,9.6346,2,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.26,569.8006,652.5297,589.0899,1,5,2
4610223,575.99573,513.24069,1,1,14.666666666666666,12.51743,9.18945,9.26151,8.20673,9.61942,9.15641,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.64,556.4029,584.219,576.9675,1,4,2
4610204,385.17961,437.9701,1,1,14.583333333333334,11.64917,9.18945,5.03748,5.96004,3.17837,5.01998,1,NA,765,1,2,2,1,2,1,1,-0.7452,253.667,0.78,410.8973,424.5627,438.0269,1,4,2
4610130,554.3877,572.88466,1,1,14.416666666666666,12.51743,13.03951,10.80246,9.81093,13.14698,11.44903,2,3,765,1,2,2,1,2,1,1,-0.7452,253.667,0.44,467.604,463.2456,463.8568,1,5,2
4610201,492.77215,528.63938,1,1,14.583333333333334,9.60097,8.81989,8.26761,8.55351,7.24499,6.97717,3,1,765,1,2,2,1,2,1,1,-0.7452,253.667,-0.71,486.1427,561.184,516.3558,1,4,2
4610214,625.51512,573.79028,2,1,14.75,11.17406,13.03951,9.60333,11.9425,9.61942,7.85736,NA,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.43,542.4599,555.4891,530.5297,1,4,2
4610225,560.67997,546.44901,1,1,14.5,10.92551,13.03951,13.46507,9.81093,12.34486,12.42205,1,1,765,1,2,2,1,2,1,1,-0.7452,253.667,0.37,532.9568,560.1514,576.9675,1,4,2
4610202,553.51942,524.80444,2,1,14.833333333333334,14.01827,8.81989,8.93041,8.55351,8.43911,8.70884,1,2,765,1,2,2,1,2,1,1,-0.7452,253.667,0.89,528.2832,441.0515,546.009,1,4,2
3810101,610.7615,612.25341,2,1,14.583333333333334,14.01827,10.19817,9.965,8.92971,11.37095,10.74331,1,2,728,1,2,1,1,1,1,3,-0.0892,252,1.17,586.7035,592.539,509.5487,1,NA,2
3810124,576.55105,613.05396,1,1,15.083333333333334,12.21628,9.62932,7.91186,6.33324,9.61942,8.70884,NA,1,728,1,2,1,1,1,1,3,-0.0892,252,-0.05,463.3977,602.1704,484.6512,1,NA,2
3810103,632.88741,616.55306,1,1,14.916666666666666,14.01827,10.19817,8.60159,11.01771,9.16491,8.70884,1,1,728,1,2,1,1,1,1,3,-0.0892,252,0.82,543.9399,585.8077,526.6132,1,NA,2
3810115,607.56167,606.50879,2,2,15.333333333333334,10.92551,7.38476,9.26151,13.70742,12.08627,8.27843,1,2,728,1,2,1,1,1,1,3,-0.0892,252,0.18,637.3345,599.7565,620.5147,1,NA,2
3810116,644.6049,551.40441,1,1,15.25,12.51743,10.19817,9.965,10.35139,10.07332,9.6346,1,2,728,1,2,1,1,1,1,3,-0.0892,252,0.51,613.499,606.142,585.4532,1,NA,2
3810120,510.06068,450.8888,1,1,15.166666666666666,12.51743,9.62932,9.26151,7.57539,10.07332,8.70884,1,2,728,1,2,1,1,1,1,3,-0.0892,252,0.44,563.4133,546.6482,505.8187,1,NA,2
3810122,660.66726,671.74843,2,1,15.083333333333334,14.01827,8.81989,9.965,9.34439,13.14698,10.74331,1,2,728,1,2,1,1,1,1,3,-0.0892,252,0.29,595.194,580.8306,576.9675,1,NA,2
3810117,618.95167,611.54516,2,2,14.416666666666666,14.01827,8.19852,8.60159,7.57539,8.17383,9.15641,1,2,728,1,2,1,1,1,1,3,-0.0892,252,0.99,600.8023,539.9314,611.4696,1,NA,2
3810106,503.21868,504.60833,1,1,14.833333333333334,10.92551,10.19817,11.33851,10.35139,10.07332,10.74331,2,2,728,1,2,1,1,1,1,3,-0.0892,252,-0.24,515.8981,547.4425,476.9116,1,NA,2
3810104,594.82886,538.04764,1,1,14.666666666666666,14.01827,8.81989,13.46507,11.9425,12.08627,12.42205,1,2,728,1,2,1,1,1,1,3,-0.0892,252,0.44,520.9612,576.0376,512.9989,1,NA,2
3810110,581.5176,624.11667,2,1,15,14.01827,11.04872,10.35777,7.88323,9.39344,9.15641,1,2,728,1,2,1,1,1,1,3,-0.0892,252,0.3,571.1248,550.1161,564.6587,1,NA,2
3810112,665.99405,674.94289,2,2,14.75,14.01827,11.04872,13.46507,11.01771,11.70269,10.74331,1,2,728,1,2,1,1,1,1,3,-0.0892,252,0.65,617.3158,545.545,569.5076,1,NA,2
3810114,537.43784,518.10598,2,1,14.583333333333334,14.01827,13.03951,11.33851,11.9425,15.81948,11.44903,1,1,728,1,2,1,1,1,1,3,-0.0892,252,0.6,504.2141,475.5352,440.1716,1,NA,2
3810119,574.08151,645.37138,2,1,15.166666666666666,10.25396,6.53455,7.03246,8.55351,7.89169,9.15641,2,1,728,1,2,1,1,1,1,3,-0.0892,252,-0.11,576.5773,526.0577,573.2376,1,NA,2
3810118,620.89036,477.42396,1,1,14.666666666666666,11.64917,8.48873,10.80246,8.20673,10.54867,10.74331,1,2,728,1,2,1,1,1,1,3,-0.0892,252,1.1,519.4033,513.2871,494.3491,1,NA,2
3810107,566.46464,625.54821,1,1,15.166666666666666,14.01827,8.81989,8.93041,7.88323,7.89169,7.42878,1,1,728,1,2,1,1,1,1,3,-0.0892,252,0.56,586.0804,575.7993,578.0865,1,NA,2
3810105,486.01362,562.16434,1,1,15,12.51743,7.6477,5.03748,8.55351,6.39359,6.97717,1,3,728,1,2,1,1,1,1,3,-0.0892,252,0.08,581.251,557.7685,515.4233,1,NA,2
3810102,619.52766,586.66752,2,1,14.833333333333334,12.51743,11.04872,11.33851,10.35139,11.07454,10.15325,1,1,728,1,2,1,1,1,1,3,-0.0892,252,1.03,562.868,507.5328,574.2633,1,NA,2
3810113,549.38584,613.39733,2,1,15,14.01827,10.19817,11.33851,13.70742,9.61942,10.74331,1,2,728,1,2,1,1,1,1,3,-0.0892,252,0.8,639.0481,615.7152,609.5114,1,NA,2
4730116,492.64657,528.23829,1,1,14.666666666666666,11.64917,13.03951,9.26151,7.88323,7.58514,9.6346,1,1,1159,2,1,3,3,2,1,1,-0.256,172.167,0.72,507.4856,556.4182,541.533,2,5,2
4730123,599.93866,568.52761,1,2,14.916666666666666,10.92551,13.03951,9.60333,7.2741,11.37095,10.15325,1,3,1159,2,1,3,3,2,1,1,-0.256,172.167,0.51,541.5252,549.8254,526.6132,2,5,2
4730125,575.66589,548.41269,1,1,14.083333333333334,11.64917,13.03951,7.51389,4.82293,10.07332,8.27843,1,2,1159,2,1,3,3,2,1,1,-0.256,172.167,1.09,540.1231,609.1604,550.1119,2,5,2
4730113,533.88606,640.00429,1,1,14.75,10.92551,9.62932,9.26151,6.66537,9.16491,9.6346,2,2,1159,2,1,3,3,2,1,1,-0.256,172.167,-0.55,579.6152,627.1118,618.9295,2,5,2
4730117,580.29848,581.2725,1,1,14.583333333333334,12.51743,13.03951,10.35777,7.57539,11.07454,12.42205,1,1,1159,2,1,3,3,2,1,1,-0.256,172.167,0.57,516.7549,579.056,580.6043,2,5,2
4730105,558.17334,584.47579,1,1,14.583333333333334,12.51743,9.62932,9.60333,11.01771,9.61942,10.74331,1,1,1159,2,1,3,3,2,1,1,-0.256,172.167,-0.53,540.8241,576.832,521.298,2,5,2
4730103,595.57133,567.58544,1,1,14.916666666666666,12.51743,11.04872,10.35777,9.34439,10.54867,12.42205,1,2,1159,2,1,3,3,2,1,1,-0.256,172.167,1.16,562.0112,576.2759,549.9254,2,5,2
4730102,570.10157,530.78201,1,1,15,9.60097,13.03951,10.80246,11.9425,11.07454,11.44903,4,2,1159,2,1,3,3,2,1,1,-0.256,172.167,0.26,563.1017,577.5468,521.9508,2,5,2
4730104,519.41411,526.22496,1,1,14.666666666666666,10.92551,10.19817,11.33851,8.20673,9.61942,11.44903,2,2,1159,2,1,3,3,2,1,1,-0.256,172.167,-0.49,511.3024,536.1633,496.6803,2,5,2
4730114,613.14958,512.90136,1,1,15.25,10.25396,9.62932,10.35777,8.20673,8.93142,11.44903,3,2,1159,2,1,3,3,2,1,1,-0.256,172.167,0.34,475.3155,500.5782,480.7348,2,5,2
4730118,520.65737,615.32424,1,1,14.583333333333334,10.92551,13.03951,10.80246,8.92971,9.16491,12.42205,1,2,1159,2,1,3,3,2,1,1,-0.256,172.167,-0.36,527.5822,564.123,539.9478,2,5,2
4740212,435.02683,401.08811,2,1,14.75,14.01827,11.04872,11.33851,8.92971,10.54867,10.74331,1,2,366,4,1,1,2,3,2,2,-0.4184,120.667,0.6,341.8056,344.0162,357.2734,1,5,2
4740216,484.84455,521.31604,1,1,15.416666666666666,11.17406,8.48873,12.07123,8.92971,11.07454,11.44903,NA,3,366,4,1,1,2,3,2,2,-0.4184,120.667,0.38,503.2793,478.5758,525.6807,1,5,2
4740217,539.32893,532.0968,1,2,14.416666666666666,10.92551,11.04872,9.60333,7.57539,10.07332,8.27843,1,2,366,4,1,1,2,3,2,2,-0.4184,120.667,-0.19,442.6001,484.692,518.9668,1,5,2
4740213,435.22248,430.70567,2,1,14.666666666666666,10.25396,8.19852,9.26151,10.35139,10.07332,10.74331,2,1,366,4,1,1,2,3,2,2,-0.4184,120.667,-0.3,376.3904,320.7598,434.2969,1,5,2
4740204,531.88547,544.50038,1,1,15.083333333333334,10.92551,13.03951,13.46507,8.20673,11.37095,12.42205,1,2,366,4,1,1,2,3,2,2,-0.4184,120.667,-0.76,374.0536,383.8146,406.1358,1,5,2
3560315,681.01952000000006,655.25055,1,1,14.75,10.25396,9.18945,9.60333,9.34439,10.54867,9.6346,2,3,756,3,1,2,3,3,3,2,1.1595,145.091,-0.46,586.0025,646.7312,659.3062,1,4,2
3560316,517.27363,531.70062,1,2,15.333333333333334,11.64917,10.19817,10.80246,8.55351,9.61942,9.15641,1,1,756,3,1,2,3,3,3,2,1.1595,145.091,0.43,403.6532,431.3938,458.2618,1,4,2
3560308,628.56612,593.58595,1,1,15.083333333333334,14.01827,9.62932,9.965,9.34439,11.07454,7.85736,1,2,756,3,1,2,3,3,3,2,1.1595,145.091,0.76,586.0804,571.8278,607.9261,1,4,2
3560306,600.27676,629.50983,1,1,14.5,11.64917,10.19817,10.35777,10.35139,10.30668,10.74331,1,3,756,3,1,2,3,3,3,2,1.1595,145.091,0.06,512.7045,499.7839,562.9802,1,4,2
3570219,513.21033,531.26188,1,1,15.333333333333334,10.25396,13.03951,11.33851,11.01771,10.30668,11.44903,2,2,522,2,1,2,4,3,3,2,-0.5803,146.5,0.36,473.6797,480.1644,524.7482,1,3,2
3570225,547.74537,549.5756,1,1,14.833333333333334,10.25396,13.03951,9.965,8.92971,10.30668,11.44903,2,2,522,2,1,2,4,3,3,2,-0.5803,146.5,-0.22,490.1153,506.0589,467.5867,1,3,2
3570226,466.9063,522.41272,2,1,14.75,10.92551,13.03951,13.46507,13.70742,9.16491,10.15325,2,2,522,2,1,2,4,3,3,2,-0.5803,146.5,0.55,492.7637,499.5133,457.7023,1,3,2
3570223,487.97968,486.7483,1,2,14.583333333333334,10.92551,13.03951,9.965,7.88323,10.54867,10.15325,2,2,522,2,1,2,4,3,3,2,-0.5803,146.5,-0.36,521.4286,637.835,531.1824,1,3,2
3570222,507.27863,574.73999,1,1,14.916666666666666,10.25396,8.48873,12.07123,7.88323,9.84519,10.74331,2,1,522,2,1,2,4,3,3,2,-0.5803,146.5,-0.5,580.7057,601.6939,570.4401,1,3,2
3570227,598.06377,636.77699,2,1,14.416666666666666,9.60097,8.48873,9.965,9.81093,11.37095,10.74331,3,1,522,2,1,2,4,3,3,2,-0.5803,146.5,0.28,469.9408,534.3177,535.9381,1,3,2
3570214,576.5782,579.608,1,2,15.25,10.92551,11.04872,11.33851,7.88323,12.54869,10.74331,2,2,522,2,1,2,4,3,3,2,-0.5803,146.5,0.11,485.1301,516.4644,564.2857,1,3,2
4750317,456.51251,543.34216,1,1,14.916666666666666,10.92551,9.18945,7.91186,8.20673,7.89169,6.47491,3,2,588,4,6,1,4,2,3,2,-1.5162,NA,0.04,452.8042,473.8099,529.4107,1,3,2
4750316,589.47604,597.5299,1,1,14.333333333333334,9.60097,10.19817,9.965,11.9425,10.54867,9.6346,3,2,588,4,6,1,4,2,3,2,-1.5162,NA,-0.4,594.0255,618.0566,649.7949,1,3,2
4750312,361.9291,382.36828,1,1,14.833333333333334,11.17406,9.18945,11.33851,11.9425,7.89169,7.85736,NA,3,588,4,6,1,4,2,3,2,-1.5162,NA,NA,356.3717,358.635,390.47,1,3,2
4750318,438.7527,373.41426,1,1,13.833333333333334,8.19314,13.03951,11.33851,11.01771,7.89169,9.15641,3,3,588,4,6,1,4,2,3,2,-1.5162,NA,-0.41,285.7221,309.9438,366.5983,1,3,2
4750310,483.16464,483.13224,2,1,13.666666666666666,11.64917,9.62932,10.35777,11.01771,10.07332,9.6346,1,1,588,4,6,1,4,2,3,2,-1.5162,NA,0.48,429.3582,453.0807,572.1186,1,3,2
4270313,508.54378,532.44487,1,1,14.083333333333334,11.64917,7.6477,8.60159,11.01771,8.43911,7.85736,1,2,618,1,4,3,2,2,1,1,-0.9168,170,0.43,431.2276,479.8467,428.7952,2,5,2
4270317,594.50919,589.17294,2,1,13.666666666666666,11.17406,11.04872,13.46507,13.70742,11.70269,11.44903,NA,2,618,1,4,3,2,2,1,1,-0.9168,170,-0.47,560.2197,454.6846,443.6218,2,5,2
4270319,560.09438,568.73504,1,2,14.5,11.64917,5.55854,8.26761,8.20673,6.85613,7.42878,1,2,618,1,4,3,2,2,1,1,-0.9168,170,0.51,519.0918,520.1976,542.652,2,5,2
4270312,521.61303,512.72896,1,1,14.083333333333334,12.51743,11.04872,9.26151,9.34439,9.9575,10.74331,1,2,618,1,4,3,2,2,1,1,-0.9168,170,1.1,536.8515,502.0874,514.2111,2,5,2
4270315,626.23234,668.58955,2,2,14.833333333333334,11.64917,8.19852,10.80246,11.01771,9.16491,8.70884,1,1,618,1,4,3,2,2,1,1,-0.9168,170,0.13,506.1614,489.1682,452.3872,2,5,2
3900105,536.97314,524.62375,1,1,13.916666666666666,11.64917,11.04872,10.35777,8.92971,8.43911,14.34298,1,2,807,1,1,3,3,3,2,1,0.0872,102.5,0.66,519.4033,537.1164,478.4968,3,5,2
3900127,566.07491,585.08267,1,1,14.916666666666666,12.51743,13.03951,8.93041,8.55351,7.89169,8.70884,1,2,807,1,1,3,3,3,2,1,0.0872,102.5,0.89,553.365,511.5397,528.3849,3,5,2
3900120,620.48343,562.72954,1,1,13.833333333333334,11.64917,8.81989,7.03246,6.33324,7.89169,7.42878,1,1,807,1,1,3,3,3,2,1,0.0872,102.5,0.66,508.8098,529.9677,450.1492,3,5,2
3900112,615.46447,636.7771,2,1,15.083333333333334,12.51743,10.19817,9.60333,9.81093,9.84519,8.70884,1,1,807,1,1,3,3,3,2,1,0.0872,102.5,0.51,537.8642,490.2108,554.5878,3,5,2
3900126,449.51475,474.82198,1,1,14.5,11.64917,7.6477,7.91186,6.97345,7.58514,8.27843,1,2,807,1,1,3,3,3,2,1,0.0872,102.5,0.57,463.0862,475.3985,464.1365,3,5,2
3700118,600.02592,578.61923,1,1,15.083333333333334,9.60097,11.04872,9.965,7.88323,13.14698,11.44903,3,2,899,3,1,1,4,2,3,2,-0.256,206,-0.58,484.8185,484.5331,506.9377,1,5,2
3700124,616.81242,600.18916,1,1,15.25,9.60097,11.04872,8.60159,9.34439,11.70269,9.15641,2,2,899,3,1,1,4,2,3,2,-0.256,206,-0.84,488.2458,536.3221,499.9441,1,5,2
3700102,499.74566,521.43955,1,1,15.083333333333334,9.60097,10.19817,8.93041,9.81093,7.24499,7.42878,2,2,899,3,1,1,4,2,3,2,-0.256,206,-0.5,420.0109,477.5432,488.1947,1,5,2
3700107,559.53336,483.49962,1,1,14.583333333333334,10.25396,9.18945,9.26151,7.88323,9.61942,8.70884,2,2,899,3,1,1,4,2,3,2,-0.256,206,-0.49,486.2206,533.0655,517.0086,1,5,2
3700103,538.01316,566.64904,1,1,14.833333333333334,10.92551,9.62932,8.26761,8.92971,9.16491,9.6346,1,NA,899,3,1,1,4,2,3,2,-0.256,206,-0.56,492.2184,506.0589,548.0604,1,5,2
3700111,576.40546,520.92684,2,1,14.416666666666666,10.25396,9.62932,10.35777,9.81093,9.16491,9.15641,1,2,899,3,1,1,4,2,3,2,-0.256,206,0.18,523.6096,469.1196,507.031,1,5,2
3700109,538.4564,554.64426,2,1,15.166666666666666,9.60097,9.18945,9.60333,6.97345,10.56797,8.70884,2,3,899,3,1,1,4,2,3,2,-0.256,206,0.26,543.1609,500.6361,543.398,1,5,2
3690114,575.05426,527.96857,2,1,14.5,8.19314,10.19817,10.35777,9.34439,9.16491,9.15641,4,2,202,3,1,3,4,NA,3,2,-0.5803,119.333,0.1,484.7406,437.8438,446.699,1,5,2
3690125,636.81384,601.28246,2,1,14.583333333333334,9.60097,8.48873,9.60333,9.81093,8.69047,7.85736,3,2,202,3,1,3,4,NA,3,2,-0.5803,119.333,-1.05,457.5557,440.811,470.8504,1,5,2
3690120,583.88825,570.7285,2,1,15.166666666666666,8.74681,9.62932,9.26151,11.01771,8.43911,8.27843,NA,1,202,3,1,3,4,NA,3,2,-0.5803,119.333,-0.17,481.6249,445.8632,427.4897,1,5,2
3690122,573.64329,533.17351,2,1,14.666666666666666,11.17406,9.62932,9.26151,10.35139,9.16491,7.42878,NA,1,202,3,1,3,4,NA,3,2,-0.5803,119.333,0.1,528.9843,481.3894,537.8031,1,5,2
3690127,647.40025,555.50701,1,1,14.916666666666666,9.60097,13.03951,11.33851,13.70742,11.37095,10.74331,2,1,202,3,1,3,4,NA,3,2,-0.5803,119.333,-0.66,498.6836,491.8408,483.5323,1,5,2
3690107,627.20442,618.86709,2,1,14.416666666666666,13.71571,9.62932,9.60333,8.92971,9.16491,8.70884,NA,1,202,3,1,3,4,NA,3,2,-0.5803,119.333,0.42,480.067,471.5254,450.8019,1,5,2
3690106,572.86842,687.13774,1,1,15.166666666666666,14.01827,6.53455,9.26151,9.81093,4.94405,9.6346,1,1,202,3,1,3,4,NA,3,2,-0.5803,119.333,-0.02,391.1902,398.9065,407.2548,1,5,2
3690105,552.32086,621.62314,1,1,15.5,8.91919,13.03951,9.60333,9.34439,9.84519,10.15325,4,1,202,3,1,3,4,NA,3,2,-0.5803,119.333,-1.2,519.4033,588.7466,525.1212,1,5,2
3690102,532.68045,495.84264,2,1,14.75,11.64917,8.48873,9.965,10.35139,10.30668,8.70884,1,2,202,3,1,3,4,NA,3,2,-0.5803,119.333,0.49,355.3591,332.7088,364.0806,1,5,2
3690103,615.92168,601.96015,1,1,15.416666666666666,12.51743,13.03951,9.965,9.81093,8.93142,10.15325,2,2,202,3,1,3,4,NA,3,2,-0.5803,119.333,-0.16,561.3102,452.0458,477.2846,1,5,2
3690111,623.8865,591.88872,1,1,15,10.92551,13.03951,10.80246,11.9425,10.54867,12.42205,2,1,202,3,1,3,4,NA,3,2,-0.5803,119.333,0.86,524.9338,526.711,514.4909,1,5,2
3690117,561.29618,519.08525,2,1,15,8.74681,9.62932,9.965,11.01771,8.93142,8.70884,NA,1,202,3,1,3,4,NA,3,2,-0.5803,119.333,0.03,384.2577,350.6723,331.7232,1,5,2
3690124,657.32744,617.29491,1,1,14.25,11.64917,13.03951,10.35777,11.01771,10.80346,10.74331,1,1,202,3,1,3,4,NA,3,2,-0.5803,119.333,0.45,547.8346,510.9042,538.4558,1,5,2
3690121,677.85366,667.47835,2,1,15.333333333333334,8.74681,7.6477,12.07123,11.9425,11.07454,10.15325,NA,1,202,3,1,3,4,NA,3,2,-0.5803,119.333,-0.75,494.1658,418.3565,475.5129,1,5,2
3700115,626.71212,635.41102,2,2,15.083333333333334,13.71571,10.19817,10.80246,11.01771,11.16152,10.15325,NA,1,899,3,1,1,4,2,3,2,-0.256,206,-0.3,446.4948,371.2823,499.3846,1,5,2
3700121,530.485,509.39418,2,1,15.166666666666666,10.04151,8.48873,9.60333,11.01771,8.43911,10.15325,NA,1,899,3,1,1,4,2,3,2,-0.256,206,-0.62,419.5435,432.1499,488.4744,1,5,2
3700119,642.35358,680.98222,2,1,15.083333333333334,12.51743,9.18945,8.93041,10.35139,11.70269,8.27843,1,2,899,3,1,1,4,2,3,2,-0.256,206,0.68,475.3934,359.2531,515.7031,1,5,2
3700108,544.62935,601.41001000000006,2,1,15.25,11.17406,10.19817,8.60159,9.34439,8.93142,7.42878,NA,1,899,3,1,1,4,2,3,2,-0.256,206,-1.57,517.6897,489.088,560.276,1,5,2
3190318,556.68271,542.50582,2,1,14.583333333333334,10.25396,10.19817,10.35777,10.35139,9.61942,9.15641,3,1,1079,3,2,1,3,3,3,1,-0.9812,148.857,0.39,485.4417,356.7671,448.0045,1,3,2
3190106,562.97118,545.57819,1,1,14.5,11.64917,13.03951,13.46507,13.70742,12.54869,12.42205,1,2,1079,3,2,1,3,3,3,1,-0.9812,148.857,0.21,507.953,608.8427,606.8072,1,3,2
3190311,562.04078,524.71672,2,1,15.166666666666666,10.92551,11.04872,10.35777,11.9425,10.30668,10.74331,1,1,1079,3,2,1,3,3,3,1,-0.9812,148.857,0.46,527.66010000000006,467.2751,496.0276,1,3,2
3190110,575.23315,576.44006,1,1,15,9.60097,11.04872,9.60333,7.88323,9.16491,10.15325,2,2,1079,3,2,1,3,3,3,1,-0.9812,148.857,-0.39,479.3659,551.2552,544.2372,1,3,2
3190102,560.67874,551.09868,1,1,14.5,10.92551,9.62932,13.46507,13.70742,11.37095,12.42205,1,3,1079,3,2,1,3,3,3,1,-0.9812,148.857,0.34,501.4878,502.9611,470.1044,1,3,2
3190123,500.50579,517.13674,2,1,14.5,10.92551,13.03951,9.965,8.92971,9.16491,8.70884,3,2,1079,3,2,1,3,3,3,1,-0.9812,148.857,-0.1,514.4181,508.2545,522.79,1,3,2
3190126,669.32963,635.13268,2,1,14.5,12.51743,11.04872,9.965,9.81093,11.70269,9.6346,1,2,1079,3,2,1,3,3,3,1,-0.9812,148.857,0.37,639.6713,601.3604,619.5822,1,3,2
3190117,685.7997,611.12257,2,1,15.25,10.92551,9.18945,9.60333,8.92971,11.70269,10.15325,2,2,1079,3,2,1,3,3,3,1,-0.9812,148.857,-0.14,560.2976,564.5511,629.8396,1,3,2
